COD_MUNICIPIO_RES_7,ANIO_REGISTRO,MES_REGISTRO,TEMPERATURA,HUMEDAD_RELATIVA
2112308,2014,7,25.885,72.435
2112506,2010,3,26.916,89.508
2113009,2015,8,28.79,52.153
2208403,2008,4,25.318,95.767
2208403,2009,4,25.423,97.65
2208403,2010,10,31.023,54.992
2211001,2012,3,25.614,96.492
2301109,2008,7,27.246,78.024
2400208,2006,2,27.905,81.982
2408102,2014,1,27.082,83.282
2408102,2014,7,24.392,94.419
2414100,2014,1,28.152,70.782
2504009,2003,9,26.124,85.533
2601102,2005,7,26.654,62.677
2604106,2004,12,27.672,77.363
2801207,2004,1,26.568,85.903
2917201,2007,4,23.99,75.275
3102605,2008,11,20.251,95.133
3105608,2012,6,20.366,80.217
3106200,2003,1,22.6,97.806
3108909,2008,1,20.947,98.0
3109709,2005,9,21.108,80.792
3109709,2010,12,22.08,97.565
3109709,2012,11,20.816,92.792
3115300,2010,3,23.245,95.726
3121605,2008,12,21.908,98.911
3121605,2013,8,21.745,71.548
3133808,2010,9,22.651,54.492
3136702,2014,4,21.76,93.4
3147402,2005,11,20.053,98.025
3147402,2008,9,20.798,62.533
3167202,2010,5,18.375,84.331
3167202,2012,7,17.573,59.879
3167202,2014,10,23.032,64.806
3200136,2005,7,20.5,86.516
3201308,2006,11,22.799,90.742
3201308,2007,8,21.619,86.105
3302502,2008,1,22.434,95.218
3302502,2015,11,24.051,93.425
3303906,2012,5,19.458,94.073
3303906,2015,11,24.051,93.425
3304409,2003,2,22.446,92.313
3304557,2015,6,-1032300282.255,89.1
3501608,2003,2,22.203,94.688
3506003,2004,6,17.531,79.842
3506003,2014,2,23.351,90.125
3516200,2009,4,19.997,93.158
3516200,2010,6,16.824,67.208
3517802,2011,12,23.765,95.5
3520509,2003,6,19.528,77.85
3520509,2008,7,17.989,68.581
3522505,2005,5,20.123,82.306
3522505,2006,2,23.07,97.179
3523701,2008,1,21.165,95.548
3524402,2011,11,20.704,89.908
3529005,2007,6,19.824,67.467
3535309,2006,3,24.044,96.048
3535309,2014,4,22.977,93.717
3538709,2010,11,20.394,95.008
3547809,2006,9,20.619,61.425
3547809,2007,12,22.474,93.895
3548500,2008,11,20.48,98.325
3549102,2007,9,23.157,61.942
3557105,2006,8,25.073,44.065
4106506,2004,4,19.553,95.992
4106506,2006,11,20.223,88.817
4106506,2014,4,19.049,93.467
4106605,2003,10,21.613,83.258
4106605,2005,4,21.609,95.025
4108304,2012,3,22.552,88.298
4108304,2013,7,15.737,87.169
4109401,2007,2,21.246,94.509
4119905,2011,3,20.028,96.113
4119905,2012,11,19.795,90.717
4202800,2013,11,20.632,89.692
4202800,2014,7,15.703,91.298
4204905,2004,6,15.418,94.383
4204905,2013,2,22.819,96.054
4205407,2003,7,16.196,87.524
4205407,2006,1,23.134,95.645
4304705,2008,2,19.524,92.483
4312401,2005,6,17.949,95.367
4312401,2011,1,23.278,96.613
4314803,2009,8,15.58,88.589
4314902,2003,6,16.587,92.908
4314902,2005,6,17.949,93.075
4318705,2005,8,16.575,90.823
5002704,2003,8,21.338,47.306
5002704,2006,2,24.447,93.196
5002704,2010,6,21.079,68.825
5008305,2003,1,24.616,95.992
5100805,2005,1,24.986,97.258
5101258,2013,11,25.695,96.792
5103254,2015,6,24.987,87.542
5103304,2010,1,24.783,100.935
5103353,2015,3,24.826,98.903
5103403,2005,3,25.371,96.524
5103403,2011,8,27.568,37.855
5103403,2014,1,25.343,92.798
5105150,2009,8,27.83,56.032
5105580,2013,10,24.8,95.694
5106299,2010,4,24.615,96.025
5108055,2004,11,24.705,95.992
5108501,2008,7,26.072,39.734
5108501,2012,9,30.171,37.017
5204508,2004,4,22.338,93.75
5208707,2003,8,25.139,42.419
5218904,2004,4,23.919,92.45
5218904,2007,11,25.064,89.55
5218904,2012,8,25.765,41.0
5221858,2011,4,21.979,94.492
5300108,2004,3,22.079,95.992
5300108,2008,12,22.47,96.839
1100064,2007,7,25.544,57.589
1100130,2015,6,25.625,90.775
1100288,2003,7,25.067,54.645
1100601,2011,6,23.708,86.383
1101401,2010,9,26.592,81.258
1101401,2015,12,25.341,98.677
1200013,2013,9,26.34,81.85
1200104,2011,10,26.731,88.548
1200336,2012,4,25.649,94.892
1200351,2005,3,26.525,97.573
1200351,2005,11,26.638,96.742
1200393,2004,4,25.687,94.0
1200500,2003,7,23.517,79.161
1200500,2007,5,22.738,92.113
1200500,2014,2,24.563,97.152
1200500,2014,7,23.902,83.056
1200500,2015,3,24.652,97.726
1300029,2003,11,24.931,97.208
1300029,2005,4,24.877,99.858
1300029,2013,3,25.012,98.266
1300144,2015,12,25.806,95.258
1300409,2007,12,25.757,98.04
1300508,2014,2,25.617,100.83
1300607,2004,4,26.185,99.217
1300607,2015,8,26.486,97.411
1300631,2006,3,26.001,98.75
1300805,2006,7,25.949,87.855
1300805,2015,6,26.043,91.458
1300839,2010,6,26.733,94.975
1301100,2014,1,25.741,96.944
1301209,2009,12,25.458,97.96
1301407,2006,4,23.811,97.0
1301852,2010,1,25.97,99.484
1301902,2009,7,25.03,96.282
1301902,2010,4,25.953,99.608
1301902,2013,12,25.431,97.089
1302306,2015,4,26.617,94.983
1302405,2006,11,26.637,93.217
1302405,2012,4,26.374,94.117
1302702,2008,9,25.806,94.858
1302801,2014,2,25.036,99.661
1303205,2007,2,26.633,97.679
1303205,2012,6,26.33,94.4
1303536,2004,2,24.655,97.284
1303536,2009,8,26.097,90.532
1303536,2013,4,26.175,97.65
1303569,2006,3,25.765,99.339
1303569,2013,6,25.896,93.308
1303809,2003,3,25.362,96.379
1303908,2004,9,25.84,98.083
1303908,2014,7,25.433,99.863
1304062,2010,1,26.573,100.161
1304104,2007,9,25.21,94.117
1304104,2007,11,25.651,96.317
1304237,2005,3,26.623,94.992
1304260,2008,6,23.979,98.45
1304260,2012,9,24.91,94.425
1400050,2013,9,23.427,94.483
1400100,2012,4,24.865,96.625
1400100,2015,1,25.194,86.629
1400159,2004,9,24.368,95.967
1400159,2011,12,24.951,90.427
1400175,2005,7,24.32,96.839
1400175,2010,5,25.33,99.153
1400175,2015,8,24.592,98.0
1400233,2007,3,24.656,99.863
1400456,2005,12,23.047,93.903
1400506,2004,10,24.887,97.048
1400704,2008,10,23.912,93.806
1400704,2010,1,25.255,81.589
1400704,2010,4,25.676,91.933
1500305,2006,8,26.466,80.556
1500305,2007,8,25.863,89.089
1500859,2012,8,25.683,91.242
1501105,2015,10,31.144,61.234
1501501,2004,11,28.158,76.892
1501782,2003,10,26.49,92.629
1501782,2013,2,25.616,99.161
1501907,2004,3,25.873,100.984
1501907,2011,12,27.278,84.871
1501907,2013,9,26.506,93.292
1502202,2008,6,25.928,88.967
1502400,2015,5,26.326,98.871
1502509,2006,5,25.687,92.927
1502509,2010,7,26.07,90.387
1502509,2011,4,25.831,96.1
1502509,2014,2,25.715,97.661
1502707,2010,12,24.981,98.218
1502756,2011,11,25.341,93.525
1502772,2007,5,25.102,95.468
1502772,2012,3,24.662,99.395
1503077,2007,8,25.853,83.427
1503457,2004,12,28.031,72.887
1503606,2013,12,25.525,99.435
1503705,2006,9,31.634,49.925
1503804,2014,8,26.175,80.089
1505486,2005,8,27.967,62.387
1505486,2010,5,26.243,97.258
1505536,2005,6,25.617,88.417
1505536,2007,5,25.176,95.468
1505908,2004,9,24.843,97.425
1506138,2005,2,25.099,98.625
1506708,2015,5,24.815,86.363
1506807,2007,11,25.279,95.933
1507151,2011,9,27.685,61.125
1507300,2015,8,28.376,51.46
1507508,2010,2,25.803,99.143
1508001,2005,3,25.609,98.806
1508001,2005,10,27.655,69.806
1508001,2011,5,25.657,99.694
1508001,2014,10,26.215,80.629
1508100,2004,3,25.465,100.524
1508100,2008,5,25.217,97.984
1508100,2012,5,25.281,97.145
1508159,2007,1,26.078,95.468
1508308,2009,4,25.968,89.175
1600154,2007,12,24.281,99.395
1600154,2008,4,24.283,100.983
1600279,2004,3,25.204,102.202
1600279,2005,10,26.38,80.96
1600279,2007,4,25.334,100.85
1600303,2007,1,26.083,92.806
1600303,2012,10,28.256,74.831
1600501,2005,11,28.211,81.883
1600600,2013,7,25.61,87.871
1600808,2006,2,25.264,100.964
1703206,2004,7,27.279,57.016
1703206,2010,12,24.981,98.218
2100055,2008,12,24.924,98.927
2101251,2013,4,26.546,93.542
2101608,2011,2,25.553,98.125
2103000,2015,3,25.852,97.419
2103208,2005,1,27.671,82.927
2103208,2007,3,26.323,90.685
2103604,2012,3,25.345,98.556
2105005,2015,5,26.642,90.234
2105104,2003,8,29.684,69.04
2105450,2004,1,25.145,98.016
2105450,2006,1,25.38,97.516
2105500,2003,3,24.749,99.113
2106326,2009,2,25.364,94.411
2106904,2011,12,28.147,76.508
2106904,2012,6,25.851,92.183
2108058,2007,9,31.02,64.1
2108058,2007,11,29.787,73.067
2108207,2006,8,29.643,44.411
2108603,2014,2,25.991,94.714
2108900,2008,11,28.013,77.725
2112209,2007,3,25.646,93.742
2112308,2014,1,24.985,99.105
2113009,2006,3,25.618,95.879
2113009,2012,2,24.35,94.629
2114007,2013,8,26.126,84.548
2208403,2013,7,26.923,71.96
2301109,2010,5,29.091,80.089
2301109,2011,10,29.789,68.258
2301109,2015,7,27.624,80.927
2400208,2003,5,27.277,84.379
2400208,2003,9,29.413,67.392
2403251,2004,8,24.611,92.387
2403251,2006,8,24.864,88.927
2403251,2012,6,24.397,92.2
2403251,2013,11,27.001,85.625
2600054,2004,10,26.687,78.339
2600054,2010,8,23.804,89.677
2600054,2013,11,26.1,84.458
2601102,2012,5,25.337,69.702
2604106,2011,4,24.957,94.533
2604106,2012,9,24.656,84.767
2604106,2013,12,27.494,79.048
2800308,2011,6,24.105,97.225
2920452,2010,4,24.21,88.108
2929305,2004,5,24.304,87.54
3102605,2005,3,21.001,97.403
3109006,2014,2,20.645,90.214
3115300,2010,9,22.636,80.3
3131307,2008,9,21.266,75.65
3131703,2010,4,20.764,90.633
3136702,2011,4,22.068,95.308
3147402,2009,8,20.164,61.339
3167202,2003,5,17.786,76.54
3167202,2010,6,16.219,69.383
3167202,2011,9,21.844,50.808
3170107,2003,12,23.796,93.218
3170107,2004,9,27.071,38.233
3170404,2004,1,22.77,95.411
3170404,2014,5,20.964,84.226
3200136,2007,7,21.043,85.516
3200136,2008,7,19.879,86.073
3201308,2005,8,22.085,86.524
3201308,2007,1,24.048,93.089
3204906,2006,2,-1034678854.334,77.116
3302502,2011,9,21.003,79.967
3302502,2012,2,22.279,89.121
3302502,2014,12,23.138,91.992
3303906,2004,10,21.963,85.637
3303906,2006,4,21.533,91.442
3304409,2006,12,21.527,96.065
3305109,2014,2,23.428,89.92
3517802,2003,4,22.634,93.25
3517802,2005,3,23.784,95.524
3517802,2009,3,24.381,94.46
3520509,2008,1,22.101,97.935
3520509,2012,9,21.077,64.208
3520509,2012,12,23.808,93.71
3522505,2014,9,21.124,67.0
3523701,2005,7,18.032,58.984
3523701,2015,3,21.402,95.621
3535309,2007,2,24.27,95.83
3538709,2006,1,21.53,94.992
3538709,2014,4,20.049,96.683
3547809,2004,5,18.42,90.944
3547809,2008,2,21.704,94.836
3548500,2005,4,21.853,97.517
3548500,2007,9,21.73,87.35
3548500,2008,6,17.554,92.783
3548500,2008,8,19.844,88.306
3549102,2008,7,16.679,68.581
3552205,2003,12,22.533,95.056
3552205,2004,9,22.161,56.225
3555406,2005,10,-1031226088.413,79.089
3555406,2007,1,-1031226088.413,96.589
3555406,2012,12,-1031226088.413,94.629
3557105,2004,10,27.251,64.419
3557105,2010,6,20.547,67.825
4104808,2004,1,23.34,94.137
4104808,2007,2,23.659,94.509
4105904,2009,1,23.711,94.806
4106605,2004,6,15.691,91.267
4106605,2013,8,16.981,77.234
4106902,2006,12,22.06,95.806
4106902,2009,3,22.239,93.823
4108304,2004,3,22.244,90.484
4108304,2006,8,17.892,64.008
4112504,2004,5,16.689,96.524
4113700,2005,7,15.788,70.097
4115200,2003,9,20.534,58.867
4117909,2012,11,24.657,87.942
4119905,2011,10,18.763,87.613
4121257,2010,6,16.84,87.6
4202800,2006,5,15.931,93.613
4314902,2011,3,21.481,90.992
4316600,2004,2,19.351,91.552
4316600,2005,11,18.538,92.65
4316600,2012,5,14.376,90.153
5007901,2009,1,24.218,93.145
5007901,2009,6,19.319,81.892
5100805,2012,9,29.292,61.55
5101258,2009,8,24.502,61.169
5101852,2005,8,29.473,30.121
5102504,2015,3,25.491,97.347
5102637,2005,11,25.788,96.542
5102637,2011,10,25.407,96.621
5103304,2011,7,24.574,60.952
5103353,2004,6,25.342,60.158
5103353,2014,5,24.634,95.532
5103403,2014,10,29.731,74.008
5104542,2007,1,24.423,96.153
5105150,2006,2,24.919,98.938
5105580,2011,3,24.125,98.444
5107305,2012,5,23.206,95.169
5107305,2014,10,27.222,90.766
5107305,2015,7,25.481,63.202
5107925,2004,2,22.753,95.043
5107925,2006,6,25.164,53.433
5107925,2015,5,23.428,91.863
5107958,2004,4,24.576,95.908
5107958,2004,7,24.426,55.226
5108055,2004,7,27.022,51.944
5108501,2004,2,23.036,95.043
5204508,2009,10,23.63,94.798
5218003,2008,7,22.491,44.694
5221858,2003,2,22.571,96.75
1100023,2010,3,25.328,97.169
1100023,2011,6,23.708,86.383
1100031,2013,10,25.768,95.484
1100064,2008,7,26.326,44.895
1100106,2009,8,24.563,87.113
1100122,2015,7,25.797,79.831
1100130,2003,10,25.914,95.637
1100130,2006,4,25.549,98.392
1100189,2003,3,24.023,99.605
1100189,2004,3,23.959,99.944
1100189,2013,8,25.327,39.677
1100288,2011,2,23.931,97.848
1100346,2003,7,26.629,54.645
1100346,2015,8,27.812,55.46
1100601,2009,5,24.167,97.194
1100940,2009,10,26.224,94.169
1101708,2013,12,25.032,100.065
1200013,2014,1,25.171,97.96
1200013,2014,3,25.144,96.532
1200179,2014,2,25.141,97.152
1200203,2008,2,25.283,88.871
1200203,2014,7,24.814,88.363
1200336,2004,11,27.04,84.875
1200393,2008,1,26.196,93.218
1200401,2013,8,24.134,73.726
1200427,2013,8,25.259,79.75
1200450,2003,3,25.076,97.508
1200450,2014,5,24.671,95.839
1200500,2006,10,26.026,86.532
1200500,2014,5,24.096,95.839
1300029,2009,11,25.355,95.933
1300102,2014,12,26.824,88.871
1300144,2010,9,26.27,88.617
1300201,2004,7,24.761,95.218
1300201,2007,10,26.332,97.435
1300409,2009,9,26.136,94.008
1300508,2014,6,25.675,98.208
1300607,2007,12,26.203,97.435
1300607,2012,5,25.925,99.839
1300805,2012,7,25.684,89.629
1300805,2014,1,25.857,96.944
1301209,2004,2,24.045,95.914
1301209,2008,11,25.827,97.075
1301407,2015,5,24.254,97.831
1301506,2004,2,23.24,92.138
1301654,2004,3,25.526,93.524
1301704,2007,6,25.773,85.875
1301803,2014,3,24.218,95.597
1302405,2009,9,26.473,89.525
1302405,2010,11,26.64,94.158
1302405,2013,12,26.618,94.532
1302504,2004,4,25.938,99.225
1302504,2015,8,26.6,88.96
1302702,2009,6,25.117,98.083
1303205,2013,11,26.586,98.75
1303569,2005,11,26.188,98.417
1303569,2015,11,26.581,96.542
1303957,2004,1,25.303,100.5
1304062,2008,8,26.109,96.403
1304237,2005,9,26.144,91.633
1304237,2010,6,26.29,94.308
1400027,2015,7,23.245,96.315
1400100,2005,7,24.32,96.839
1400100,2005,11,24.495,97.783
1400159,2010,11,24.502,97.617
1400159,2012,1,24.654,93.032
1400233,2014,8,24.561,95.21
1400282,2004,10,23.194,96.024
1400472,2004,12,24.575,99.645
1400472,2012,5,24.784,98.984
1400506,2008,3,24.313,99.702
1500305,2003,9,25.648,88.167
1500305,2004,5,25.862,92.839
1500305,2015,5,26.178,92.573
1500602,2010,4,26.175,99.875
1500602,2012,5,25.371,97.919
1500701,2005,11,28.366,77.342
1500859,2015,3,25.624,98.815
1501204,2013,7,24.935,94.798
1501782,2009,7,24.958,89.879
1501782,2014,2,25.399,101.411
1501808,2013,4,26.036,98.1
1501907,2014,6,26.31,100.625
1502202,2015,12,28.28,82.75
1502400,2012,8,26.129,89.234
1502756,2007,7,25.098,97.815
1503077,2003,3,25.265,100.605
1503457,2008,8,26.243,87.984
1503705,2012,9,26.15,91.55
1503754,2014,8,26.254,89.145
1504208,2003,2,25.068,100.732
1504505,2010,9,26.355,86.283
1505064,2005,2,25.547,99.161
1505205,2005,6,25.539,95.383
1505205,2014,2,25.603,100.643
1505502,2011,1,25.301,99.081
1505809,2014,11,27.804,75.317
1506005,2006,5,25.081,97.339
1506005,2009,1,24.81,100.137
1506708,2015,2,24.635,97.759
1506807,2009,10,26.451,90.266
1506807,2011,9,25.548,90.692
1506807,2013,9,25.41,94.492
1507102,2005,7,25.889,83.919
1507102,2011,10,28.102,77.016
1507300,2006,8,29.228,40.79
1507508,2003,1,25.003,98.597
1508001,2003,7,24.76,94.468
1508100,2005,4,25.652,97.792
1508100,2007,7,25.098,84.185
1508100,2011,1,25.209,99.516
1600279,2013,10,25.689,89.169
1600279,2014,10,26.839,80.581
1600303,2009,4,25.905,96.858
1600303,2014,7,26.154,86.105
1600402,2003,8,25.405,97.734
1600501,2010,2,27.012,90.5
1600535,2010,3,26.509,100.153
1702109,2005,2,25.329,97.357
1702109,2006,9,32.002,35.725
1702208,2009,10,27.013,74.839
1702208,2010,8,27.923,55.758
1703800,2006,7,25.932,61.669
1705508,2011,4,24.742,97.183
1709500,2010,2,24.834,93.902
1709500,2015,11,25.719,92.583
2100055,2011,12,24.951,96.734
2101251,2003,5,26.042,90.871
2101608,2011,6,25.265,80.283
2103000,2005,3,26.285,96.96
2103000,2005,9,31.676,45.542
2103174,2005,5,25.448,90.153
2103174,2015,12,27.102,78.919
2103208,2011,6,26.424,86.833
2105104,2005,4,26.736,92.4
2105104,2007,12,26.286,89.742
2105104,2009,3,26.023,95.395
2105302,2012,12,24.796,98.887
2105476,2015,9,30.877,53.558
2106904,2003,2,26.038,94.679
2107506,2005,11,30.761,66.242
2107506,2009,1,25.956,91.258
2107506,2010,5,27.098,91.774
2107506,2012,1,25.895,90.758
2108207,2009,7,25.41,76.403
2108207,2011,8,27.534,63.339
2108207,2014,7,25.885,72.435
2108900,2006,1,25.602,97.516
2109601,2014,1,25.735,91.815
2110302,2004,5,25.281,93.403
2111300,2010,5,27.098,91.774
2111763,2013,12,24.65,99.774
2112209,2010,9,31.012,43.45
2112308,2005,5,25.252,89.742
2112308,2010,12,25.642,94.968
2112506,2004,11,30.812,70.408
2112506,2013,3,26.533,91.266
2301109,2004,2,25.502,88.155
2301109,2007,7,27.918,76.194
2304400,2007,10,-1031226088.413,81.702
2403251,2010,10,27.674,81.661
2414100,2012,7,24.994,82.403
2609600,2009,1,26.541,84.758
2609600,2014,2,24.69,94.839
2700300,2009,10,27.386,76.274
2800308,2011,1,26.318,85.621
2917201,2009,6,21.101,76.042
2927408,2006,4,24.42,88.483
2927408,2007,7,22.181,91.363
2927408,2012,8,20.818,93.048
3102605,2009,11,22.47,93.342
3106200,2014,9,23.22,51.092
3106705,2012,4,20.007,94.617
3108909,2007,12,21.416,95.645
3108909,2013,3,21.501,95.782
3109006,2006,6,17.396,71.275
3109709,2008,8,20.333,72.589
3115300,2006,1,23.236,91.581
3115300,2011,8,21.852,77.323
3121605,2009,12,22.602,89.315
3131307,2005,2,21.632,96.009
3131307,2007,1,22.444,99.073
3131703,2010,12,22.528,97.282
3133808,2008,1,20.548,96.468
3147402,2011,9,21.844,50.808
3151800,2009,3,21.736,97.153
3154606,2004,9,23.153,47.883
3167202,2012,6,18.501,80.217
3170107,2003,10,25.57,67.935
3170107,2008,2,22.592,92.983
3170404,2009,11,23.209,94.733
3170404,2011,5,20.872,82.742
3170404,2013,3,23.078,96.798
3200136,2007,3,23.914,86.298
3200607,2014,10,-1031226088.413,86.46
3201308,2004,1,23.33,91.194
3201308,2007,10,23.54,85.621
3201308,2010,6,20.161,83.908
3201308,2013,5,21.955,86.944
3205002,2010,4,-1032300282.255,88.517
3205002,2013,1,-1031226088.413,90.516
3302502,2003,8,19.822,85.75
3302502,2005,12,21.885,91.621
3302502,2015,10,24.88,83.484
3304557,2004,2,-999000273.15,91.845
3304557,2013,2,-1034678854.334,94.375
3304557,2013,6,-1032300282.255,87.225
3501608,2014,9,22.315,67.0
3502804,2003,8,20.305,51.685
3502804,2007,5,20.117,81.677
3502804,2010,6,19.005,67.825
3502804,2010,7,21.075,60.694
3502804,2014,12,24.238,94.911
3506003,2005,2,22.293,91.554
3506003,2008,4,21.198,93.833
3506003,2015,4,21.798,92.175
3516200,2006,7,18.166,55.476
3522505,2004,5,18.42,90.944
3522505,2014,6,19.222,80.1
3523701,2007,9,23.929,45.583
3525904,2004,10,20.471,79.137
3525904,2010,1,24.018,98.113
3525904,2014,12,22.938,94.266
3529005,2005,9,23.997,67.283
3529005,2007,11,23.837,89.808
3538709,2014,2,22.021,91.384
3547809,2003,9,19.987,68.417
3547809,2006,7,18.888,70.306
3548500,2013,1,22.306,95.105
3550308,2007,1,22.994,97.887
3552205,2004,3,20.993,96.895
3557105,2004,3,23.633,93.137
4105904,2008,7,19.675,67.992
4106605,2007,3,22.862,91.694
4106605,2010,11,21.355,83.175
4106902,2008,3,21.15,95.226
4106902,2011,6,14.524,83.033
4109401,2015,6,14.58,88.167
4112504,2008,9,18.86,78.467
4112504,2014,10,23.412,80.016
4113700,2005,1,22.75,96.774
4115200,2004,11,21.421,86.267
4117909,2010,7,18.455,84.0
4119905,2005,8,16.125,70.968
4119905,2011,6,11.951,83.033
4119905,2015,1,22.557,96.25
4121257,2009,2,24.18,95.598
4121257,2015,1,24.708,93.492
4204905,2010,5,15.974,93.46
4204905,2014,11,21.921,92.8
4205407,2005,3,22.145,93.798
4210100,2009,6,11.194,90.217
4304705,2009,7,10.432,91.169
4310108,2010,12,21.092,89.96
4314803,2006,4,19.154,89.175
4314803,2011,3,21.481,90.992
4314902,2010,7,14.986,88.798
4314902,2014,5,16.893,90.234
4316600,2006,11,19.276,91.817
4316600,2010,3,20.153,94.952
4316600,2012,10,18.854,89.194
5007901,2008,2,23.132,91.871
5007901,2012,4,23.716,95.058
5007901,2014,9,27.347,57.517
5008305,2004,6,19.165,77.092
5100201,2009,6,23.859,68.033
5100201,2010,3,24.932,95.661
5100250,2010,12,24.25,97.79
5100805,2010,9,29.485,61.392
5101258,2003,11,27.32,85.542
5101258,2006,4,24.362,95.983
5101852,2004,1,25.345,98.395
5101852,2009,6,25.383,69.842
5102702,2015,11,25.936,95.092
5103254,2013,4,25.034,99.367
5103403,2003,7,25.109,41.605
5104542,2012,6,23.863,81.742
5105150,2014,3,24.654,98.879
5105176,2006,4,24.526,98.817
5105176,2009,3,24.707,97.831
5105580,2012,8,28.861,32.5
5106158,2005,7,26.914,46.476
5106158,2012,6,24.407,87.208
5106158,2013,10,25.338,95.5
5106158,2014,3,24.654,98.879
5106299,2011,8,29.728,54.032
5107602,2003,5,23.375,75.548
5107909,2007,9,30.1,33.35
5107925,2003,9,28.834,39.608
5107925,2004,7,25.575,48.331
5107925,2008,10,25.915,74.782
5107925,2009,2,24.019,97.304
5107925,2012,9,29.729,37.017
5107958,2015,6,24.298,75.5
5108055,2012,10,26.284,89.242
5108907,2005,7,26.104,45.29
5208707,2008,5,21.132,82.516
5218003,2014,9,29.647,41.467
5221858,2009,7,22.902,52.895
5221858,2014,3,22.581,97.597
5300108,2012,11,23.698,93.175
1100023,2005,4,24.164,96.758
1100031,2005,7,23.197,49.879
1100098,2003,3,24.023,99.605
1100098,2010,6,24.416,69.767
1100098,2011,12,24.197,100.798
1100106,2009,10,25.829,91.202
1100106,2011,5,23.491,95.532
1100106,2012,7,23.321,80.968
1100189,2009,1,24.126,98.081
1100304,2011,1,24.553,100.161
1100304,2011,3,24.703,99.887
1100320,2004,7,24.585,62.806
1100809,2010,12,26.265,98.0
1100809,2013,12,26.235,100.065
1100940,2012,3,25.558,99.645
1200013,2009,11,27.106,90.742
1200328,2015,8,27.448,96.371
1200351,2010,7,25.329,92.298
1200351,2011,10,26.497,97.879
1200401,2012,5,24.357,93.887
1200427,2009,7,25.385,88.226
1200450,2003,1,26.66,91.718
1200450,2006,5,22.701,85.339
1200450,2008,7,25.249,78.976
1200500,2003,1,24.92,91.718
1300144,2009,2,25.048,100.241
1300300,2015,6,26.02,93.525
1300631,2015,2,26.259,98.652
1301209,2004,10,25.57,93.863
1301407,2008,8,24.284,87.282
1301407,2009,7,23.597,88.661
1301407,2015,6,23.709,91.908
1301803,2010,2,25.274,95.536
1302207,2003,9,24.481,96.142
1302405,2008,9,26.126,88.767
1302405,2011,8,26.166,80.815
1302504,2007,5,25.952,98.492
1302702,2015,9,27.153,86.1
1302801,2011,10,25.333,94.815
1303106,2011,4,25.944,97.4
1303502,2013,7,23.11,95.976
